%frequency	 %AdV2017-WB	 %AdV2019-WB
   3.1081180e+02   6.5009106e-24   4.4828172e-24
   3.1152853e+02   6.5015946e-24   4.4825348e-24
   3.1224692e+02   6.5022869e-24   4.4822587e-24
   3.1296697e+02   6.5029876e-24   4.4819891e-24
   3.1368867e+02   6.5036967e-24   4.4817259e-24
   3.1441204e+02   6.5044142e-24   4.4814691e-24
   3.1513708e+02   6.5051401e-24   4.4812188e-24
   3.1586378e+02   6.5058745e-24   4.4809748e-24
   3.1659217e+02   6.5066175e-24   4.4807374e-24
   3.1732223e+02   6.5073689e-24   4.4805064e-24
   3.1805398e+02   6.5081289e-24   4.4802819e-24
   3.1878741e+02   6.5088974e-24   4.4800640e-24
   3.1952254e+02   6.5096746e-24   4.4798525e-24
   3.2025936e+02   6.5104604e-24   4.4796476e-24
   3.2099788e+02   6.5112548e-24   4.4794492e-24
   3.2173811e+02   6.5120579e-24   4.4792573e-24
   3.2248004e+02   6.5128696e-24   4.4790721e-24
   3.2322368e+02   6.5136901e-24   4.4788934e-24
   3.2396903e+02   6.5145194e-24   4.4787213e-24
   3.2471611e+02   6.5153574e-24   4.4785558e-24
   3.2546491e+02   6.5162043e-24   4.4783970e-24
   3.2621543e+02   6.5170599e-24   4.4782448e-24
   3.2696769e+02   6.5179244e-24   4.4780993e-24
   3.2772168e+02   6.5187978e-24   4.4779604e-24
   3.2847741e+02   6.5196801e-24   4.4778282e-24
   3.2923488e+02   6.5205714e-24   4.4777027e-24
   3.2999410e+02   6.5214716e-24   4.4775839e-24
   3.3075506e+02   6.5223808e-24   4.4774719e-24
   3.3151779e+02   6.5232990e-24   4.4773666e-24
   3.3228227e+02   6.5242262e-24   4.4772680e-24
   3.3304852e+02   6.5251625e-24   4.4771763e-24
   3.3381653e+02   6.5261079e-24   4.4770913e-24
   3.3458631e+02   6.5270624e-24   4.4770131e-24
   3.3535787e+02   6.5280261e-24   4.4769417e-24
   3.3613121e+02   6.5289990e-24   4.4768772e-24
   3.3690633e+02   6.5299811e-24   4.4768196e-24
   3.3768324e+02   6.5309724e-24   4.4767687e-24
   3.3846194e+02   6.5319729e-24   4.4767248e-24
   3.3924243e+02   6.5329828e-24   4.4766878e-24
   3.4002473e+02   6.5340020e-24   4.4766577e-24
   3.4080883e+02   6.5350305e-24   4.4766345e-24
   3.4159474e+02   6.5360684e-24   4.4766183e-24
   3.4238246e+02   6.5371157e-24   4.4766090e-24
   3.4317199e+02   6.5381725e-24   4.4766067e-24
   3.4396335e+02   6.5392387e-24   4.4766114e-24
   3.4475653e+02   6.5403144e-24   4.4766231e-24
   3.4555154e+02   6.5413996e-24   4.4766418e-24
   3.4634839e+02   6.5424944e-24   4.4766676e-24
   3.4714707e+02   6.5435988e-24   4.4767005e-24
   3.4794759e+02   6.5447128e-24   4.4767404e-24
   3.4874996e+02   6.5458364e-24   4.4767874e-24
   3.4955418e+02   6.5469697e-24   4.4768415e-24
   3.5036026e+02   6.5481127e-24   4.4769028e-24
   3.5116819e+02   6.5492654e-24   4.4769712e-24
   3.5197799e+02   6.5504279e-24   4.4770467e-24
   3.5278965e+02   6.5516002e-24   4.4771295e-24
   3.5360319e+02   6.5527823e-24   4.4772194e-24
   3.5441860e+02   6.5539742e-24   4.4773166e-24
   3.5523589e+02   6.5551761e-24   4.4774210e-24
   3.5605507e+02   6.5563878e-24   4.4775326e-24
   3.5687613e+02   6.5576096e-24   4.4776515e-24
   3.5769909e+02   6.5588413e-24   4.4777777e-24
   3.5852395e+02   6.5600830e-24   4.4779112e-24
   3.5935071e+02   6.5613347e-24   4.4780521e-24
   3.6017937e+02   6.5625965e-24   4.4782002e-24
   3.6100995e+02   6.5638684e-24   4.4783558e-24
   3.6184244e+02   6.5651505e-24   4.4785187e-24
   3.6267685e+02   6.5664428e-24   4.4786890e-24
   3.6351319e+02   6.5677452e-24   4.4788667e-24
   3.6435145e+02   6.5690579e-24   4.4790519e-24
   3.6519165e+02   6.5703808e-24   4.4792445e-24
   3.6603379e+02   6.5717141e-24   4.4794447e-24
   3.6687786e+02   6.5730577e-24   4.4796523e-24
   3.6772389e+02   6.5744116e-24   4.4798674e-24
   3.6857186e+02   6.5757760e-24   4.4800901e-24
   3.6942179e+02   6.5771508e-24   4.4803203e-24
   3.7027368e+02   6.5785360e-24   4.4805581e-24
   3.7112753e+02   6.5799318e-24   4.4808035e-24
   3.7198336e+02   6.5813381e-24   4.4810565e-24
   3.7284115e+02   6.5827550e-24   4.4813171e-24
   3.7370093e+02   6.5841825e-24   4.4815855e-24
   3.7456268e+02   6.5856206e-24   4.4818615e-24
   3.7542643e+02   6.5870694e-24   4.4821452e-24
   3.7629216e+02   6.5885289e-24   4.4824366e-24
   3.7715990e+02   6.5899992e-24   4.4827358e-24
   3.7802963e+02   6.5914803e-24   4.4830427e-24
   3.7890137e+02   6.5929722e-24   4.4833575e-24
   3.7977512e+02   6.5944749e-24   4.4836801e-24
   3.8065088e+02   6.5959886e-24   4.4840105e-24
   3.8152867e+02   6.5975131e-24   4.4843488e-24
   3.8240848e+02   6.5990487e-24   4.4846949e-24
   3.8329031e+02   6.6005952e-24   4.4850490e-24
   3.8417418e+02   6.6021528e-24   4.4854111e-24
   3.8506009e+02   6.6037215e-24   4.4857811e-24
   3.8594804e+02   6.6053014e-24   4.4861591e-24
   3.8683804e+02   6.6068924e-24   4.4865451e-24
   3.8773009e+02   6.6084946e-24   4.4869392e-24
   3.8862420e+02   6.6101080e-24   4.4873414e-24
   3.8952037e+02   6.6117328e-24   4.4877516e-24
   3.9041861e+02   6.6133688e-24   4.4881700e-24
   3.9131892e+02   6.6150163e-24   4.4885966e-24
   3.9222130e+02   6.6166752e-24   4.4890314e-24
   3.9312577e+02   6.6183455e-24   4.4894745e-24
   3.9403232e+02   6.6200274e-24   4.4899258e-24
   3.9494096e+02   6.6217208e-24   4.4903855e-24
   3.9585170e+02   6.6234259e-24   4.4908535e-24
   3.9676453e+02   6.6251426e-24   4.4913299e-24
   3.9767948e+02   6.6268710e-24   4.4918147e-24
   3.9859653e+02   6.6286112e-24   4.4923081e-24
   3.9951569e+02   6.6303632e-24   4.4928100e-24
   4.0043698e+02   6.6321271e-24   4.4933205e-24
   4.0136039e+02   6.6339030e-24   4.4938397e-24
   4.0228593e+02   6.6356909e-24   4.4943675e-24
   4.0321361e+02   6.6374908e-24   4.4949042e-24
   4.0414342e+02   6.6393030e-24   4.4954498e-24
   4.0507538e+02   6.6411273e-24   4.4960043e-24
   4.0600948e+02   6.6429641e-24   4.4965679e-24
   4.0694575e+02   6.6448132e-24   4.4971407e-24
   4.0788417e+02   6.6466749e-24   4.4977227e-24
   4.0882475e+02   6.6485492e-24   4.4983142e-24
   4.0976750e+02   6.6504363e-24   4.4989153e-24
   4.1071243e+02   6.6523364e-24   4.4995261e-24
   4.1165954e+02   6.6542495e-24   4.5001469e-24
   4.1260883e+02   6.6561760e-24   4.5007780e-24
   4.1356030e+02   6.6581159e-24   4.5014195e-24
   4.1451398e+02   6.6600696e-24   4.5020720e-24
   4.1546985e+02   6.6620374e-24   4.5027357e-24
   4.1642793e+02   6.6640196e-24   4.5034113e-24
   4.1738821e+02   6.6660167e-24   4.5040993e-24
   4.1835071e+02   6.6680293e-24   4.5048005e-24
   4.1931543e+02   6.6700580e-24   4.5055159e-24
   4.2028238e+02   6.6721038e-24   4.5062469e-24
   4.2125155e+02   6.6741677e-24   4.5069949e-24
   4.2222296e+02   6.6762512e-24   4.5077622e-24
   4.2319661e+02   6.6783562e-24   4.5085516e-24
   4.2417251e+02   6.6804855e-24   4.5093671e-24
   4.2515065e+02   6.6826427e-24   4.5102140e-24
   4.2613105e+02   6.6848331e-24   4.5111002e-24
   4.2711371e+02   6.6870644e-24   4.5120371e-24
   4.2809864e+02   6.6893483e-24   4.5130419e-24
   4.2908584e+02   6.6917033e-24   4.5141421e-24
   4.3007531e+02   6.6941599e-24   4.5153830e-24
   4.3106707e+02   6.6967721e-24   4.5168444e-24
   4.3206111e+02   6.6996417e-24   4.5186774e-24
   4.3305745e+02   6.7029813e-24   4.5211974e-24
   4.3405608e+02   6.7072994e-24   4.5251576e-24
   4.3505702e+02   6.7140773e-24   4.5327517e-24
   4.3606027e+02   6.7293154e-24   4.5528458e-24
   4.3706582e+02   6.8017561e-24   4.6568463e-24
   4.3807370e+02   1.0584333e-22   1.0572705e-22
   4.3908390e+02   6.8002594e-24   4.6498145e-24
   4.4009643e+02   6.7367235e-24   4.5538987e-24
   4.4111130e+02   6.7266958e-24   4.5365388e-24
   4.4212851e+02   6.7246894e-24   4.5310363e-24
   4.4314806e+02   6.7250161e-24   4.5289812e-24
   4.4416996e+02   6.7262680e-24   4.5282880e-24
   4.4519422e+02   6.7279628e-24   4.5282415e-24
   4.4622084e+02   6.7298994e-24   4.5285430e-24
   4.4724983e+02   6.7319818e-24   4.5290503e-24
   4.4828119e+02   6.7341596e-24   4.5296884e-24
   4.4931493e+02   6.7364044e-24   4.5304151e-24
   4.5035105e+02   6.7386990e-24   4.5312049e-24
   4.5138957e+02   6.7410327e-24   4.5320419e-24
   4.5243047e+02   6.7433986e-24   4.5329156e-24
   4.5347378e+02   6.7457918e-24   4.5338189e-24
   4.5451950e+02   6.7482091e-24   4.5347469e-24
   4.5556762e+02   6.7506483e-24   4.5356962e-24
   4.5661816e+02   6.7531075e-24   4.5366643e-24
   4.5767113e+02   6.7555857e-24   4.5376492e-24
   4.5872652e+02   6.7580818e-24   4.5386496e-24
   4.5978435e+02   6.7605952e-24   4.5396644e-24
   4.6084462e+02   6.7631253e-24   4.5406928e-24
   4.6190733e+02   6.7656718e-24   4.5417341e-24
   4.6297249e+02   6.7682344e-24   4.5427878e-24
   4.6404011e+02   6.7708127e-24   4.5438536e-24
   4.6511019e+02   6.7734067e-24   4.5449311e-24
   4.6618273e+02   6.7760161e-24   4.5460201e-24
   4.6725776e+02   6.7786410e-24   4.5471203e-24
   4.6833526e+02   6.7812811e-24   4.5482317e-24
   4.6941524e+02   6.7839364e-24   4.5493540e-24
   4.7049772e+02   6.7866069e-24   4.5504872e-24
   4.7158269e+02   6.7892926e-24   4.5516312e-24
   4.7267016e+02   6.7919934e-24   4.5527859e-24
   4.7376014e+02   6.7947093e-24   4.5539513e-24
   4.7485264e+02   6.7974404e-24   4.5551273e-24
   4.7594765e+02   6.8001866e-24   4.5563140e-24
   4.7704519e+02   6.8029480e-24   4.5575112e-24
   4.7814526e+02   6.8057245e-24   4.5587189e-24
   4.7924786e+02   6.8085162e-24   4.5599372e-24
   4.8035301e+02   6.8113232e-24   4.5611661e-24
   4.8146071e+02   6.8141454e-24   4.5624055e-24
   4.8257096e+02   6.8169829e-24   4.5636554e-24
   4.8368378e+02   6.8198357e-24   4.5649160e-24
   4.8479915e+02   6.8227038e-24   4.5661870e-24
   4.8591711e+02   6.8255873e-24   4.5674687e-24
   4.8703763e+02   6.8284863e-24   4.5687609e-24
   4.8816075e+02   6.8314007e-24   4.5700638e-24
   4.8928645e+02   6.8343306e-24   4.5713773e-24
   4.9041475e+02   6.8372761e-24   4.5727014e-24
   4.9154565e+02   6.8402371e-24   4.5740362e-24
   4.9267916e+02   6.8432138e-24   4.5753816e-24
   4.9381528e+02   6.8462062e-24   4.5767378e-24
   4.9495402e+02   6.8492143e-24   4.5781047e-24
   4.9609539e+02   6.8522381e-24   4.5794824e-24
   4.9723939e+02   6.8552778e-24   4.5808708e-24
   4.9838602e+02   6.8583333e-24   4.5822700e-24
   4.9953531e+02   6.8614047e-24   4.5836801e-24
   5.0068724e+02   6.8644921e-24   4.5851010e-24
   5.0184183e+02   6.8675955e-24   4.5865328e-24
   5.0299908e+02   6.8707150e-24   4.5879755e-24
   5.0415900e+02   6.8738505e-24   4.5894292e-24
   5.0532159e+02   6.8770022e-24   4.5908938e-24
   5.0648687e+02   6.8801701e-24   4.5923694e-24
   5.0765483e+02   6.8833543e-24   4.5938560e-24
   5.0882549e+02   6.8865547e-24   4.5953537e-24
   5.0999884e+02   6.8897715e-24   4.5968624e-24
   5.1117490e+02   6.8930047e-24   4.5983823e-24
   5.1235368e+02   6.8962544e-24   4.5999133e-24
   5.1353517e+02   6.8995206e-24   4.6014555e-24
   5.1471938e+02   6.9028033e-24   4.6030089e-24
   5.1590633e+02   6.9061026e-24   4.6045735e-24
   5.1709601e+02   6.9094186e-24   4.6061494e-24
   5.1828844e+02   6.9127513e-24   4.6077366e-24
   5.1948362e+02   6.9161008e-24   4.6093351e-24
   5.2068155e+02   6.9194671e-24   4.6109450e-24
   5.2188225e+02   6.9228503e-24   4.6125662e-24
   5.2308571e+02   6.9262504e-24   4.6141989e-24
   5.2429195e+02   6.9296674e-24   4.6158430e-24
   5.2550097e+02   6.9331015e-24   4.6174986e-24
   5.2671278e+02   6.9365527e-24   4.6191658e-24
   5.2792739e+02   6.9400210e-24   4.6208445e-24
   5.2914479e+02   6.9435065e-24   4.6225347e-24
   5.3036500e+02   6.9470093e-24   4.6242366e-24
   5.3158803e+02   6.9505294e-24   4.6259502e-24
   5.3281387e+02   6.9540668e-24   4.6276754e-24
   5.3404255e+02   6.9576216e-24   4.6294124e-24
   5.3527405e+02   6.9611939e-24   4.6311611e-24
   5.3650840e+02   6.9647837e-24   4.6329215e-24
   5.3774559e+02   6.9683911e-24   4.6346938e-24
   5.3898564e+02   6.9720161e-24   4.6364780e-24
   5.4022854e+02   6.9756588e-24   4.6382740e-24
   5.4147431e+02   6.9793193e-24   4.6400820e-24
   5.4272296e+02   6.9829976e-24   4.6419019e-24
   5.4397448e+02   6.9866937e-24   4.6437338e-24
   5.4522889e+02   6.9904077e-24   4.6455777e-24
   5.4648619e+02   6.9941397e-24   4.6474337e-24
   5.4774639e+02   6.9978897e-24   4.6493018e-24
   5.4900950e+02   7.0016578e-24   4.6511820e-24
   5.5027552e+02   7.0054440e-24   4.6530743e-24
   5.5154446e+02   7.0092484e-24   4.6549789e-24
   5.5281633e+02   7.0130711e-24   4.6568957e-24
   5.5409112e+02   7.0169121e-24   4.6588248e-24
   5.5536886e+02   7.0207714e-24   4.6607661e-24
   5.5664955e+02   7.0246492e-24   4.6627198e-24
   5.5793319e+02   7.0285454e-24   4.6646859e-24
   5.5921978e+02   7.0324602e-24   4.6666644e-24
   5.6050935e+02   7.0363936e-24   4.6686553e-24
   5.6180189e+02   7.0403457e-24   4.6706587e-24
   5.6309741e+02   7.0443164e-24   4.6726747e-24
   5.6439591e+02   7.0483060e-24   4.6747032e-24
   5.6569742e+02   7.0523144e-24   4.6767442e-24
   5.6700192e+02   7.0563416e-24   4.6787979e-24
   5.6830943e+02   7.0603878e-24   4.6808643e-24
   5.6961995e+02   7.0644531e-24   4.6829434e-24
   5.7093350e+02   7.0685373e-24   4.6850352e-24
   5.7225008e+02   7.0726408e-24   4.6871398e-24
   5.7356969e+02   7.0767634e-24   4.6892571e-24
   5.7489235e+02   7.0809052e-24   4.6913874e-24
   5.7621806e+02   7.0850664e-24   4.6935305e-24
   5.7754682e+02   7.0892469e-24   4.6956865e-24
   5.7887865e+02   7.0934469e-24   4.6978555e-24
   5.8021354e+02   7.0976663e-24   4.7000375e-24
   5.8155152e+02   7.1019053e-24   4.7022326e-24
   5.8289258e+02   7.1061639e-24   4.7044407e-24
   5.8423674e+02   7.1104422e-24   4.7066619e-24
   5.8558399e+02   7.1147402e-24   4.7088962e-24
   5.8693435e+02   7.1190580e-24   4.7111438e-24
   5.8828783e+02   7.1233956e-24   4.7134045e-24
   5.8964443e+02   7.1277532e-24   4.7156786e-24
   5.9100415e+02   7.1321307e-24   4.7179659e-24
   5.9236701e+02   7.1365283e-24   4.7202666e-24
   5.9373301e+02   7.1409460e-24   4.7225806e-24
   5.9510217e+02   7.1453839e-24   4.7249081e-24
   5.9647448e+02   7.1498419e-24   4.7272490e-24
   5.9784995e+02   7.1543203e-24   4.7296034e-24
   5.9922860e+02   7.1588190e-24   4.7319713e-24
   6.0061042e+02   7.1633381e-24   4.7343528e-24
   6.0199543e+02   7.1678777e-24   4.7367479e-24
   6.0338364e+02   7.1724378e-24   4.7391567e-24
   6.0477505e+02   7.1770185e-24   4.7415791e-24
   6.0616966e+02   7.1816199e-24   4.7440153e-24
   6.0756750e+02   7.1862421e-24   4.7464652e-24
   6.0896855e+02   7.1908850e-24   4.7489290e-24
   6.1037284e+02   7.1955487e-24   4.7514066e-24
   6.1178036e+02   7.2002334e-24   4.7538980e-24
   6.1319113e+02   7.2049391e-24   4.7564034e-24
   6.1460516e+02   7.2096658e-24   4.7589228e-24
   6.1602244e+02   7.2144136e-24   4.7614562e-24
   6.1744299e+02   7.2191826e-24   4.7640036e-24
   6.1886682e+02   7.2239729e-24   4.7665651e-24
   6.2029393e+02   7.2287844e-24   4.7691407e-24
   6.2172433e+02   7.2336173e-24   4.7717305e-24
   6.2315804e+02   7.2384717e-24   4.7743345e-24
   6.2459504e+02   7.2433475e-24   4.7769528e-24
   6.2603536e+02   7.2482449e-24   4.7795853e-24
   6.2747901e+02   7.2531639e-24   4.7822322e-24
   6.2892598e+02   7.2581047e-24   4.7848934e-24
   6.3037629e+02   7.2630672e-24   4.7875690e-24
   6.3182994e+02   7.2680515e-24   4.7902591e-24
   6.3328694e+02   7.2730577e-24   4.7929637e-24
   6.3474731e+02   7.2780859e-24   4.7956829e-24
   6.3621104e+02   7.2831361e-24   4.7984166e-24
   6.3767815e+02   7.2882084e-24   4.8011649e-24
   6.3914864e+02   7.2933028e-24   4.8039278e-24
   6.4062252e+02   7.2984195e-24   4.8067055e-24
   6.4209980e+02   7.3035585e-24   4.8094980e-24
   6.4358049e+02   7.3087198e-24   4.8123052e-24
   6.4506459e+02   7.3139035e-24   4.8151272e-24
   6.4655211e+02   7.3191098e-24   4.8179641e-24
   6.4804307e+02   7.3243386e-24   4.8208159e-24
   6.4953746e+02   7.3295900e-24   4.8236827e-24
   6.5103530e+02   7.3348641e-24   4.8265644e-24
   6.5253659e+02   7.3401610e-24   4.8294612e-24
   6.5404134e+02   7.3454808e-24   4.8323731e-24
   6.5554957e+02   7.3508234e-24   4.8353001e-24
   6.5706127e+02   7.3561890e-24   4.8382423e-24
   6.5857646e+02   7.3615776e-24   4.8411997e-24
   6.6009514e+02   7.3669893e-24   4.8441723e-24
   6.6161732e+02   7.3724242e-24   4.8471602e-24
   6.6314302e+02   7.3778824e-24   4.8501635e-24
   6.6467223e+02   7.3833639e-24   4.8531822e-24
   6.6620497e+02   7.3888687e-24   4.8562162e-24
   6.6774125e+02   7.3943970e-24   4.8592658e-24
   6.6928106e+02   7.3999488e-24   4.8623308e-24
   6.7082443e+02   7.4055242e-24   4.8654114e-24
   6.7237136e+02   7.4111233e-24   4.8685076e-24
   6.7392185e+02   7.4167461e-24   4.8716195e-24
   6.7547592e+02   7.4223927e-24   4.8747470e-24
   6.7703357e+02   7.4280631e-24   4.8778903e-24
   6.7859481e+02   7.4337575e-24   4.8810494e-24
   6.8015966e+02   7.4394759e-24   4.8842242e-24
   6.8172811e+02   7.4452184e-24   4.8874150e-24
   6.8330018e+02   7.4509851e-24   4.8906216e-24
   6.8487588e+02   7.4567759e-24   4.8938442e-24
   6.8645521e+02   7.4625911e-24   4.8970828e-24
   6.8803818e+02   7.4684306e-24   4.9003374e-24
   6.8962480e+02   7.4742946e-24   4.9036081e-24
   6.9121508e+02   7.4801831e-24   4.9068950e-24
   6.9280903e+02   7.4860961e-24   4.9101980e-24
   6.9440665e+02   7.4920338e-24   4.9135173e-24
   6.9600796e+02   7.4979962e-24   4.9168528e-24
   6.9761296e+02   7.5039834e-24   4.9202046e-24
   6.9922166e+02   7.5099955e-24   4.9235728e-24
   7.0083407e+02   7.5160325e-24   4.9269574e-24
   7.0245020e+02   7.5220946e-24   4.9303584e-24
   7.0407005e+02   7.5281817e-24   4.9337760e-24
   7.0569364e+02   7.5342939e-24   4.9372100e-24
   7.0732098e+02   7.5404314e-24   4.9406607e-24
   7.0895207e+02   7.5465943e-24   4.9441280e-24
   7.1058691e+02   7.5527824e-24   4.9476120e-24
   7.1222553e+02   7.5589961e-24   4.9511127e-24
   7.1386793e+02   7.5652352e-24   4.9546301e-24
   7.1551412e+02   7.5715000e-24   4.9581644e-24
   7.1716410e+02   7.5777904e-24   4.9617156e-24
   7.1881788e+02   7.5841065e-24   4.9652836e-24
   7.2047548e+02   7.5904485e-24   4.9688686e-24
   7.2213690e+02   7.5968164e-24   4.9724707e-24
   7.2380216e+02   7.6032102e-24   4.9760897e-24
   7.2547125e+02   7.6096301e-24   4.9797259e-24
   7.2714419e+02   7.6160761e-24   4.9833792e-24
   7.2882099e+02   7.6225482e-24   4.9870497e-24
   7.3050166e+02   7.6290467e-24   4.9907374e-24
   7.3218620e+02   7.6355715e-24   4.9944425e-24
   7.3387463e+02   7.6421227e-24   4.9981648e-24
   7.3556695e+02   7.6487004e-24   5.0019046e-24
   7.3726317e+02   7.6553046e-24   5.0056617e-24
   7.3896331e+02   7.6619355e-24   5.0094364e-24
   7.4066736e+02   7.6685931e-24   5.0132285e-24
   7.4237535e+02   7.6752775e-24   5.0170383e-24
   7.4408727e+02   7.6819888e-24   5.0208656e-24
   7.4580314e+02   7.6887270e-24   5.0247106e-24
   7.4752297e+02   7.6954922e-24   5.0285734e-24
   7.4924676e+02   7.7022846e-24   5.0324539e-24
   7.5097453e+02   7.7091041e-24   5.0363522e-24
   7.5270628e+02   7.7159508e-24   5.0402684e-24
   7.5444203e+02   7.7228249e-24   5.0442025e-24
   7.5618178e+02   7.7297264e-24   5.0481545e-24
   7.5792554e+02   7.7366554e-24   5.0521246e-24
   7.5967332e+02   7.7436119e-24   5.0561127e-24
   7.6142514e+02   7.7505961e-24   5.0601189e-24
   7.6318099e+02   7.7576079e-24   5.0641433e-24
   7.6494089e+02   7.7646476e-24   5.0681859e-24
   7.6670485e+02   7.7717152e-24   5.0722467e-24
   7.6847288e+02   7.7788107e-24   5.0763258e-24
   7.7024498e+02   7.7859342e-24   5.0804233e-24
   7.7202117e+02   7.7930858e-24   5.0845392e-24
   7.7380146e+02   7.8002656e-24   5.0886736e-24
   7.7558585e+02   7.8074737e-24   5.0928264e-24
   7.7737436e+02   7.8147101e-24   5.0969978e-24
   7.7916699e+02   7.8219749e-24   5.1011879e-24
   7.8096375e+02   7.8292683e-24   5.1053965e-24
   7.8276466e+02   7.8365902e-24   5.1096239e-24
   7.8456972e+02   7.8439408e-24   5.1138701e-24
   7.8637895e+02   7.8513201e-24   5.1181350e-24
   7.8819234e+02   7.8587283e-24   5.1224189e-24
   7.9000992e+02   7.8661653e-24   5.1267216e-24
   7.9183169e+02   7.8736314e-24   5.1310433e-24
   7.9365766e+02   7.8811265e-24   5.1353841e-24
   7.9548784e+02   7.8886507e-24   5.1397439e-24
   7.9732224e+02   7.8962042e-24   5.1441228e-24
   7.9916087e+02   7.9037870e-24   5.1485210e-24
   8.0100374e+02   7.9113993e-24   5.1529384e-24
   8.0285086e+02   7.9190410e-24   5.1573751e-24
   8.0470224e+02   7.9267122e-24   5.1618311e-24
   8.0655789e+02   7.9344132e-24   5.1663066e-24
   8.0841782e+02   7.9421438e-24   5.1708016e-24
   8.1028204e+02   7.9499043e-24   5.1753162e-24
   8.1215056e+02   7.9576948e-24   5.1798503e-24
   8.1402338e+02   7.9655153e-24   5.1844042e-24
   8.1590052e+02   7.9733659e-24   5.1889778e-24
   8.1778200e+02   7.9812467e-24   5.1935713e-24
   8.1966781e+02   7.9891579e-24   5.1981847e-24
   8.2155797e+02   7.9970995e-24   5.2028182e-24
   8.2345249e+02   8.0050716e-24   5.2074719e-24
   8.2535138e+02   8.0130745e-24   5.2121459e-24
   8.2725464e+02   8.0211083e-24   5.2168403e-24
   8.2916230e+02   8.0291731e-24   5.2215554e-24
   8.3107435e+02   8.0372691e-24   5.2262914e-24
   8.3299082e+02   8.0453967e-24   5.2310487e-24
   8.3491170e+02   8.0535561e-24   5.2358276e-24
   8.3683701e+02   8.0617479e-24   5.2406289e-24
   8.3876676e+02   8.0699725e-24   5.2454534e-24
   8.4070097e+02   8.0782311e-24   5.2503025e-24
   8.4263963e+02   8.0865251e-24   5.2551786e-24
   8.4458276e+02   8.0948571e-24   5.2600853e-24
   8.4653038e+02   8.1032318e-24   5.2650300e-24
   8.4848248e+02   8.1116585e-24   5.2700270e-24
   8.5043909e+02   8.1201589e-24   5.2751093e-24
   8.5240021e+02   8.1287919e-24   5.2803679e-24
   8.5436585e+02   8.1377739e-24   5.2861356e-24
   8.5633603e+02   8.1484919e-24   5.2945476e-24
   8.5831074e+02   8.2400934e-24   5.4265556e-24
   8.6029001e+02   8.1705198e-24   5.3121952e-24
   8.6227385e+02   8.1724643e-24   5.3070196e-24
   8.6426226e+02   8.1801892e-24   5.3107099e-24
   8.6625525e+02   8.1885651e-24   5.3153740e-24
   8.6825285e+02   8.1971329e-24   5.3203051e-24
   8.7025504e+02   8.2057920e-24   5.3253481e-24
   8.7226186e+02   8.2145102e-24   5.3304533e-24
   8.7427330e+02   8.2232748e-24   5.3356010e-24
   8.7628938e+02   8.2320798e-24   5.3407820e-24
   8.7831011e+02   8.2409222e-24   5.3459917e-24
   8.8033550e+02   8.2498005e-24   5.3512274e-24
   8.8236556e+02   8.2587137e-24   5.3564876e-24
   8.8440030e+02   8.2676613e-24   5.3617716e-24
   8.8643974e+02   8.2766429e-24   5.3670786e-24
   8.8848387e+02   8.2856584e-24   5.3724083e-24
   8.9053272e+02   8.2947076e-24   5.3777605e-24
   8.9258630e+02   8.3037906e-24   5.3831350e-24
   8.9464461e+02   8.3129072e-24   5.3885318e-24
   8.9670767e+02   8.3220576e-24   5.3939508e-24
   8.9877548e+02   8.3312417e-24   5.3993919e-24
   9.0084807e+02   8.3404596e-24   5.4048551e-24
   9.0292543e+02   8.3497114e-24   5.4103406e-24
   9.0500758e+02   8.3589971e-24   5.4158482e-24
   9.0709454e+02   8.3683168e-24   5.4213780e-24
   9.0918630e+02   8.3776706e-24   5.4269300e-24
   9.1128289e+02   8.3870585e-24   5.4325043e-24
   9.1338432e+02   8.3964806e-24   5.4381009e-24
   9.1549059e+02   8.4059370e-24   5.4437199e-24
   9.1760172e+02   8.4154278e-24   5.4493612e-24
   9.1971771e+02   8.4249530e-24   5.4550250e-24
   9.2183859e+02   8.4345127e-24   5.4607113e-24
   9.2396436e+02   8.4441071e-24   5.4664201e-24
   9.2609503e+02   8.4537362e-24   5.4721515e-24
   9.2823061e+02   8.4634001e-24   5.4779056e-24
   9.3037112e+02   8.4730989e-24   5.4836823e-24
   9.3251656e+02   8.4828326e-24   5.4894818e-24
   9.3466695e+02   8.4926014e-24   5.4953042e-24
   9.3682230e+02   8.5024054e-24   5.5011493e-24
   9.3898262e+02   8.5122445e-24   5.5070174e-24
   9.4114792e+02   8.5221190e-24   5.5129084e-24
   9.4331821e+02   8.5320289e-24   5.5188225e-24
   9.4549351e+02   8.5419743e-24   5.5247596e-24
   9.4767383e+02   8.5519553e-24   5.5307199e-24
   9.4985917e+02   8.5619719e-24   5.5367033e-24
   9.5204955e+02   8.5720243e-24   5.5427100e-24
   9.5424499e+02   8.5821126e-24   5.5487400e-24
   9.5644548e+02   8.5922368e-24   5.5547933e-24
   9.5865105e+02   8.6023970e-24   5.5608701e-24
   9.6086171e+02   8.6125934e-24   5.5669703e-24
   9.6307746e+02   8.6228260e-24   5.5730941e-24
   9.6529833e+02   8.6330949e-24   5.5792414e-24
   9.6752431e+02   8.6434002e-24   5.5854124e-24
   9.6975543e+02   8.6537419e-24   5.5916070e-24
   9.7199169e+02   8.6641203e-24   5.5978255e-24
   9.7423312e+02   8.6745353e-24   5.6040677e-24
   9.7647970e+02   8.6849871e-24   5.6103338e-24
   9.7873147e+02   8.6954757e-24   5.6166238e-24
