%frequency	 %AdV2015	 %AdV2017	 %AdV2019
   2.3775265e+01   4.3211600e-23   3.6031252e-23   4.0951874e-23
   2.3830091e+01   4.2878539e-23   3.5720689e-23   4.0628740e-23
   2.3885044e+01   4.2548487e-23   3.5413204e-23   4.0308602e-23
   2.3940123e+01   4.2221412e-23   3.5108767e-23   3.9991428e-23
   2.3995329e+01   4.1897284e-23   3.4807347e-23   3.9677189e-23
   2.4050662e+01   4.1576075e-23   3.4508915e-23   3.9365853e-23
   2.4106123e+01   4.1257755e-23   3.4213439e-23   3.9057391e-23
   2.4161712e+01   4.0942295e-23   3.3920891e-23   3.8751775e-23
   2.4217429e+01   4.0629667e-23   3.3631242e-23   3.8448974e-23
   2.4273275e+01   4.0319842e-23   3.3344463e-23   3.8148960e-23
   2.4329249e+01   4.0012794e-23   3.3060526e-23   3.7851706e-23
   2.4385353e+01   3.9708494e-23   3.2779402e-23   3.7557182e-23
   2.4441586e+01   3.9406915e-23   3.2501065e-23   3.7265363e-23
   2.4497948e+01   3.9108031e-23   3.2225487e-23   3.6976219e-23
   2.4554441e+01   3.8811815e-23   3.1952641e-23   3.6689725e-23
   2.4611063e+01   3.8518242e-23   3.1682501e-23   3.6405855e-23
   2.4667817e+01   3.8227285e-23   3.1415040e-23   3.6124580e-23
   2.4724701e+01   3.7938919e-23   3.1150232e-23   3.5845877e-23
   2.4781716e+01   3.7653119e-23   3.0888052e-23   3.5569718e-23
   2.4838863e+01   3.7369860e-23   3.0628474e-23   3.5296080e-23
   2.4896142e+01   3.7089118e-23   3.0371474e-23   3.5024936e-23
   2.4953552e+01   3.6810868e-23   3.0117026e-23   3.4756262e-23
   2.5011095e+01   3.6535086e-23   2.9865106e-23   3.4490034e-23
   2.5068771e+01   3.6261749e-23   2.9615689e-23   3.4226227e-23
   2.5126580e+01   3.5990833e-23   2.9368753e-23   3.3964817e-23
   2.5184522e+01   3.5722314e-23   2.9124273e-23   3.3705782e-23
   2.5242598e+01   3.5456171e-23   2.8882226e-23   3.3449097e-23
   2.5300807e+01   3.5192381e-23   2.8642589e-23   3.3194740e-23
   2.5359151e+01   3.4930920e-23   2.8405339e-23   3.2942687e-23
   2.5417630e+01   3.4671768e-23   2.8170453e-23   3.2692916e-23
   2.5476243e+01   3.4414901e-23   2.7937909e-23   3.2445405e-23
   2.5534991e+01   3.4160299e-23   2.7707685e-23   3.2200132e-23
   2.5593875e+01   3.3907940e-23   2.7479760e-23   3.1957074e-23
   2.5652895e+01   3.3657803e-23   2.7254110e-23   3.1716211e-23
   2.5712050e+01   3.3409867e-23   2.7030716e-23   3.1477521e-23
   2.5771343e+01   3.3164111e-23   2.6809556e-23   3.1240982e-23
   2.5830772e+01   3.2920515e-23   2.6590609e-23   3.1006575e-23
   2.5890338e+01   3.2679059e-23   2.6373854e-23   3.0774278e-23
   2.5950041e+01   3.2439722e-23   2.6159271e-23   3.0544070e-23
   2.6009882e+01   3.2202485e-23   2.5946840e-23   3.0315932e-23
   2.6069861e+01   3.1967329e-23   2.5736541e-23   3.0089844e-23
   2.6129978e+01   3.1734233e-23   2.5528353e-23   2.9865786e-23
   2.6190234e+01   3.1503179e-23   2.5322257e-23   2.9643739e-23
   2.6250629e+01   3.1274148e-23   2.5118234e-23   2.9423682e-23
   2.6311163e+01   3.1047121e-23   2.4916265e-23   2.9205597e-23
   2.6371837e+01   3.0822079e-23   2.4716330e-23   2.8989465e-23
   2.6432650e+01   3.0599005e-23   2.4518411e-23   2.8775267e-23
   2.6493604e+01   3.0377879e-23   2.4322489e-23   2.8562985e-23
   2.6554699e+01   3.0158685e-23   2.4128545e-23   2.8352600e-23
   2.6615934e+01   2.9941404e-23   2.3936562e-23   2.8144094e-23
   2.6677311e+01   2.9726019e-23   2.3746522e-23   2.7937449e-23
   2.6738829e+01   2.9512512e-23   2.3558406e-23   2.7732648e-23
   2.6800489e+01   2.9300866e-23   2.3372197e-23   2.7529673e-23
   2.6862291e+01   2.9091064e-23   2.3187877e-23   2.7328506e-23
   2.6924236e+01   2.8883090e-23   2.3005429e-23   2.7129130e-23
   2.6986323e+01   2.8676926e-23   2.2824836e-23   2.6931529e-23
   2.7048554e+01   2.8472557e-23   2.2646080e-23   2.6735685e-23
   2.7110928e+01   2.8269965e-23   2.2469146e-23   2.6541581e-23
   2.7173446e+01   2.8069134e-23   2.2294016e-23   2.6349202e-23
   2.7236108e+01   2.7870050e-23   2.2120674e-23   2.6158530e-23
   2.7298915e+01   2.7672695e-23   2.1949103e-23   2.5969550e-23
   2.7361866e+01   2.7477054e-23   2.1779288e-23   2.5782246e-23
   2.7424963e+01   2.7283112e-23   2.1611212e-23   2.5596601e-23
   2.7488205e+01   2.7090854e-23   2.1444859e-23   2.5412601e-23
   2.7551593e+01   2.6900263e-23   2.1280215e-23   2.5230229e-23
   2.7615127e+01   2.6711326e-23   2.1117262e-23   2.5049470e-23
   2.7678808e+01   2.6524027e-23   2.0955986e-23   2.4870309e-23
   2.7742636e+01   2.6338351e-23   2.0796372e-23   2.4692732e-23
   2.7806610e+01   2.6154284e-23   2.0638404e-23   2.4516722e-23
   2.7870732e+01   2.5971812e-23   2.0482068e-23   2.4342266e-23
   2.7935003e+01   2.5790921e-23   2.0327348e-23   2.4169348e-23
   2.7999421e+01   2.5611595e-23   2.0174230e-23   2.3997955e-23
   2.8063988e+01   2.5433822e-23   2.0022699e-23   2.3828072e-23
   2.8128704e+01   2.5257587e-23   1.9872741e-23   2.3659684e-23
   2.8193569e+01   2.5082877e-23   1.9724342e-23   2.3492779e-23
   2.8258583e+01   2.4909678e-23   1.9577488e-23   2.3327341e-23
   2.8323748e+01   2.4737976e-23   1.9432164e-23   2.3163358e-23
   2.8389062e+01   2.4567759e-23   1.9288356e-23   2.3000816e-23
   2.8454528e+01   2.4399013e-23   1.9146051e-23   2.2839701e-23
   2.8520144e+01   2.4231725e-23   1.9005236e-23   2.2679999e-23
   2.8585912e+01   2.4065883e-23   1.8865896e-23   2.2521699e-23
   2.8651831e+01   2.3901473e-23   1.8728019e-23   2.2364786e-23
   2.8717903e+01   2.3738484e-23   1.8591590e-23   2.2209248e-23
   2.8784126e+01   2.3576901e-23   1.8456597e-23   2.2055072e-23
   2.8850503e+01   2.3416714e-23   1.8323027e-23   2.1902246e-23
   2.8917032e+01   2.3257909e-23   1.8190867e-23   2.1750756e-23
   2.8983715e+01   2.3100475e-23   1.8060104e-23   2.1600591e-23
   2.9050552e+01   2.2944400e-23   1.7930726e-23   2.1451738e-23
   2.9117543e+01   2.2789672e-23   1.7802719e-23   2.1304185e-23
   2.9184688e+01   2.2636278e-23   1.7676072e-23   2.1157920e-23
   2.9251988e+01   2.2484208e-23   1.7550771e-23   2.1012931e-23
   2.9319443e+01   2.2333449e-23   1.7426805e-23   2.0869207e-23
   2.9387054e+01   2.2183991e-23   1.7304162e-23   2.0726735e-23
   2.9454821e+01   2.2035822e-23   1.7182830e-23   2.0585504e-23
   2.9522744e+01   2.1888930e-23   1.7062796e-23   2.0445502e-23
   2.9590824e+01   2.1743306e-23   1.6944048e-23   2.0306719e-23
   2.9659060e+01   2.1598937e-23   1.6826576e-23   2.0169143e-23
   2.9727454e+01   2.1455813e-23   1.6710367e-23   2.0032763e-23
   2.9796006e+01   2.1313922e-23   1.6595410e-23   1.9897568e-23
   2.9864716e+01   2.1173256e-23   1.6481693e-23   1.9763548e-23
   2.9933584e+01   2.1033802e-23   1.6369205e-23   1.9630690e-23
   3.0002611e+01   2.0895550e-23   1.6257935e-23   1.9498985e-23
   3.0071797e+01   2.0758491e-23   1.6147872e-23   1.9368422e-23
   3.0141143e+01   2.0622613e-23   1.6039004e-23   1.9238991e-23
   3.0210649e+01   2.0487907e-23   1.5931321e-23   1.9110681e-23
   3.0280315e+01   2.0354362e-23   1.5824812e-23   1.8983482e-23
   3.0350142e+01   2.0221969e-23   1.5719465e-23   1.8857384e-23
   3.0420129e+01   2.0090717e-23   1.5615271e-23   1.8732377e-23
   3.0490278e+01   1.9960598e-23   1.5512218e-23   1.8608451e-23
   3.0560589e+01   1.9831601e-23   1.5410296e-23   1.8485596e-23
   3.0631062e+01   1.9703716e-23   1.5309495e-23   1.8363802e-23
   3.0701697e+01   1.9576935e-23   1.5209804e-23   1.8243060e-23
   3.0772496e+01   1.9451248e-23   1.5111213e-23   1.8123360e-23
   3.0843457e+01   1.9326645e-23   1.5013711e-23   1.8004692e-23
   3.0914583e+01   1.9203117e-23   1.4917289e-23   1.7887048e-23
   3.0985872e+01   1.9080655e-23   1.4821937e-23   1.7770417e-23
   3.1057326e+01   1.8959251e-23   1.4727645e-23   1.7654792e-23
   3.1128944e+01   1.8838895e-23   1.4634402e-23   1.7540162e-23
   3.1200728e+01   1.8719578e-23   1.4542199e-23   1.7426519e-23
   3.1272677e+01   1.8601291e-23   1.4451026e-23   1.7313853e-23
   3.1344792e+01   1.8484027e-23   1.4360873e-23   1.7202157e-23
   3.1417073e+01   1.8367775e-23   1.4271732e-23   1.7091421e-23
   3.1489521e+01   1.8252529e-23   1.4183591e-23   1.6981636e-23
   3.1562136e+01   1.8138278e-23   1.4096443e-23   1.6872794e-23
   3.1634919e+01   1.8025015e-23   1.4010278e-23   1.6764887e-23
   3.1707869e+01   1.7912732e-23   1.3925085e-23   1.6657906e-23
   3.1780988e+01   1.7801421e-23   1.3840857e-23   1.6551842e-23
   3.1854275e+01   1.7691072e-23   1.3757584e-23   1.6446688e-23
   3.1927731e+01   1.7581679e-23   1.3675256e-23   1.6342436e-23
   3.2001357e+01   1.7473232e-23   1.3593866e-23   1.6239077e-23
   3.2075152e+01   1.7365725e-23   1.3513403e-23   1.6136603e-23
   3.2149118e+01   1.7259150e-23   1.3433859e-23   1.6035006e-23
   3.2223254e+01   1.7153498e-23   1.3355225e-23   1.5934279e-23
   3.2297561e+01   1.7048762e-23   1.3277493e-23   1.5834414e-23
   3.2372039e+01   1.6944934e-23   1.3200653e-23   1.5735403e-23
   3.2446689e+01   1.6842008e-23   1.3124698e-23   1.5637238e-23
   3.2521512e+01   1.6739974e-23   1.3049618e-23   1.5539912e-23
   3.2596506e+01   1.6638827e-23   1.2975405e-23   1.5443418e-23
   3.2671674e+01   1.6538558e-23   1.2902050e-23   1.5347748e-23
   3.2747015e+01   1.6439161e-23   1.2829546e-23   1.5252895e-23
   3.2822530e+01   1.6340627e-23   1.2757884e-23   1.5158851e-23
   3.2898219e+01   1.6242951e-23   1.2687055e-23   1.5065610e-23
   3.2974083e+01   1.6146124e-23   1.2617052e-23   1.4973164e-23
   3.3050121e+01   1.6050141e-23   1.2547866e-23   1.4881506e-23
   3.3126335e+01   1.5954993e-23   1.2479490e-23   1.4790629e-23
   3.3202725e+01   1.5860675e-23   1.2411914e-23   1.4700527e-23
   3.3279290e+01   1.5767179e-23   1.2345132e-23   1.4611192e-23
   3.3356033e+01   1.5674499e-23   1.2279136e-23   1.4522618e-23
   3.3432952e+01   1.5582627e-23   1.2213916e-23   1.4434798e-23
   3.3510049e+01   1.5491558e-23   1.2149467e-23   1.4347726e-23
   3.3587323e+01   1.5401284e-23   1.2085779e-23   1.4261394e-23
   3.3664776e+01   1.5311800e-23   1.2022846e-23   1.4175797e-23
   3.3742407e+01   1.5223098e-23   1.1960660e-23   1.4090928e-23
   3.3820217e+01   1.5135173e-23   1.1899213e-23   1.4006780e-23
   3.3898207e+01   1.5048018e-23   1.1838497e-23   1.3923348e-23
   3.3976376e+01   1.4961627e-23   1.1778506e-23   1.3840624e-23
   3.4054726e+01   1.4875993e-23   1.1719231e-23   1.3758604e-23
   3.4133257e+01   1.4791110e-23   1.1660666e-23   1.3677280e-23
   3.4211968e+01   1.4706973e-23   1.1602803e-23   1.3596647e-23
   3.4290861e+01   1.4623575e-23   1.1545635e-23   1.3516698e-23
   3.4369936e+01   1.4540910e-23   1.1489154e-23   1.3437428e-23
   3.4449194e+01   1.4458973e-23   1.1433355e-23   1.3358831e-23
   3.4528634e+01   1.4377757e-23   1.1378228e-23   1.3280900e-23
   3.4608257e+01   1.4297257e-23   1.1323769e-23   1.3203631e-23
   3.4688064e+01   1.4217466e-23   1.1269968e-23   1.3127017e-23
   3.4768055e+01   1.4138380e-23   1.1216820e-23   1.3051053e-23
   3.4848230e+01   1.4059992e-23   1.1164318e-23   1.2975733e-23
   3.4928590e+01   1.3982297e-23   1.1112455e-23   1.2901052e-23
   3.5009136e+01   1.3905289e-23   1.1061224e-23   1.2827003e-23
   3.5089867e+01   1.3828962e-23   1.1010618e-23   1.2753582e-23
   3.5170785e+01   1.3753312e-23   1.0960631e-23   1.2680784e-23
   3.5251889e+01   1.3678332e-23   1.0911256e-23   1.2608602e-23
   3.5333180e+01   1.3604018e-23   1.0862486e-23   1.2537032e-23
   3.5414659e+01   1.3530364e-23   1.0814315e-23   1.2466068e-23
   3.5496325e+01   1.3457365e-23   1.0766737e-23   1.2395705e-23
   3.5578180e+01   1.3385015e-23   1.0719744e-23   1.2325938e-23
   3.5660224e+01   1.3313309e-23   1.0673332e-23   1.2256762e-23
   3.5742456e+01   1.3242243e-23   1.0627492e-23   1.2188172e-23
   3.5824879e+01   1.3171810e-23   1.0582220e-23   1.2120163e-23
   3.5907491e+01   1.3102006e-23   1.0537508e-23   1.2052729e-23
   3.5990294e+01   1.3032827e-23   1.0493351e-23   1.1985866e-23
   3.6073288e+01   1.2964266e-23   1.0449743e-23   1.1919570e-23
   3.6156473e+01   1.2896319e-23   1.0406677e-23   1.1853835e-23
   3.6239850e+01   1.2828981e-23   1.0364147e-23   1.1788656e-23
   3.6323420e+01   1.2762248e-23   1.0322147e-23   1.1724029e-23
   3.6407182e+01   1.2696114e-23   1.0280672e-23   1.1659949e-23
   3.6491137e+01   1.2630574e-23   1.0239715e-23   1.1596412e-23
   3.6575286e+01   1.2565625e-23   1.0199271e-23   1.1533413e-23
   3.6659629e+01   1.2501261e-23   1.0159333e-23   1.1470947e-23
   3.6744166e+01   1.2437477e-23   1.0119897e-23   1.1409009e-23
   3.6828898e+01   1.2374269e-23   1.0080956e-23   1.1347597e-23
   3.6913826e+01   1.2311633e-23   1.0042504e-23   1.1286704e-23
   3.6998950e+01   1.2249563e-23   1.0004537e-23   1.1226327e-23
   3.7084270e+01   1.2188056e-23   9.9670478e-24   1.1166461e-23
   3.7169786e+01   1.2127106e-23   9.9300317e-24   1.1107102e-23
   3.7255500e+01   1.2066710e-23   9.8934830e-24   1.1048246e-23
   3.7341412e+01   1.2006863e-23   9.8573962e-24   1.0989888e-23
   3.7427521e+01   1.1947561e-23   9.8217660e-24   1.0932025e-23
   3.7513829e+01   1.1888800e-23   9.7865871e-24   1.0874652e-23
   3.7600336e+01   1.1830574e-23   9.7518541e-24   1.0817765e-23
   3.7687043e+01   1.1772880e-23   9.7175617e-24   1.0761360e-23
   3.7773950e+01   1.1715714e-23   9.6837048e-24   1.0705434e-23
   3.7861057e+01   1.1659071e-23   9.6502782e-24   1.0649981e-23
   3.7948365e+01   1.1602948e-23   9.6172768e-24   1.0594999e-23
   3.8035874e+01   1.1547340e-23   9.5846954e-24   1.0540482e-23
   3.8123585e+01   1.1492243e-23   9.5525291e-24   1.0486428e-23
   3.8211498e+01   1.1437653e-23   9.5207729e-24   1.0432833e-23
   3.8299614e+01   1.1383566e-23   9.4894218e-24   1.0379693e-23
   3.8387933e+01   1.1329978e-23   9.4584709e-24   1.0327003e-23
   3.8476456e+01   1.1276886e-23   9.4279154e-24   1.0274760e-23
   3.8565183e+01   1.1224285e-23   9.3977505e-24   1.0222962e-23
   3.8654115e+01   1.1172171e-23   9.3679714e-24   1.0171603e-23
   3.8743251e+01   1.1120540e-23   9.3385733e-24   1.0120680e-23
   3.8832594e+01   1.1069390e-23   9.3095516e-24   1.0070190e-23
   3.8922142e+01   1.1018715e-23   9.2809017e-24   1.0020129e-23
   3.9011897e+01   1.0968512e-23   9.2526190e-24   9.9704936e-24
   3.9101858e+01   1.0918778e-23   9.2246989e-24   9.9212803e-24
   3.9192028e+01   1.0869509e-23   9.1971369e-24   9.8724857e-24
   3.9282405e+01   1.0820700e-23   9.1699285e-24   9.8241062e-24
   3.9372990e+01   1.0772349e-23   9.1430694e-24   9.7761385e-24
   3.9463785e+01   1.0724452e-23   9.1165551e-24   9.7285792e-24
   3.9554788e+01   1.0677004e-23   9.0903814e-24   9.6814250e-24
   3.9646002e+01   1.0630004e-23   9.0645439e-24   9.6346726e-24
   3.9737426e+01   1.0583446e-23   9.0390383e-24   9.5883186e-24
   3.9829061e+01   1.0537329e-23   9.0138606e-24   9.5423599e-24
   3.9920907e+01   1.0491647e-23   8.9890065e-24   9.4967932e-24
   4.0012965e+01   1.0446398e-23   8.9644718e-24   9.4516153e-24
   4.0105235e+01   1.0401578e-23   8.9402526e-24   9.4068230e-24
   4.0197718e+01   1.0357184e-23   8.9163447e-24   9.3624133e-24
   4.0290414e+01   1.0313212e-23   8.8927442e-24   9.3183830e-24
   4.0383324e+01   1.0269660e-23   8.8694472e-24   9.2747290e-24
   4.0476449e+01   1.0226523e-23   8.8464496e-24   9.2314482e-24
   4.0569788e+01   1.0183799e-23   8.8237476e-24   9.1885378e-24
   4.0663342e+01   1.0141484e-23   8.8013374e-24   9.1459945e-24
   4.0757112e+01   1.0099575e-23   8.7792152e-24   9.1038155e-24
   4.0851098e+01   1.0058069e-23   8.7573772e-24   9.0619979e-24
   4.0945301e+01   1.0016962e-23   8.7358198e-24   9.0205386e-24
   4.1039721e+01   9.9762518e-24   8.7145392e-24   8.9794348e-24
   4.1134359e+01   9.9359348e-24   8.6935318e-24   8.9386837e-24
   4.1229215e+01   9.8960079e-24   8.6727940e-24   8.8982824e-24
   4.1324290e+01   9.8564680e-24   8.6523222e-24   8.8582280e-24
   4.1419584e+01   9.8173121e-24   8.6321130e-24   8.8185178e-24
   4.1515098e+01   9.7785370e-24   8.6121629e-24   8.7791489e-24
   4.1610832e+01   9.7401398e-24   8.5924683e-24   8.7401187e-24
   4.1706787e+01   9.7021174e-24   8.5730260e-24   8.7014245e-24
   4.1802963e+01   9.6644669e-24   8.5538325e-24   8.6630634e-24
   4.1899361e+01   9.6271853e-24   8.5348845e-24   8.6250328e-24
   4.1995982e+01   9.5902697e-24   8.5161788e-24   8.5873302e-24
   4.2092825e+01   9.5537171e-24   8.4977120e-24   8.5499527e-24
   4.2189891e+01   9.5175246e-24   8.4794810e-24   8.5128979e-24
   4.2287181e+01   9.4816894e-24   8.4614825e-24   8.4761631e-24
   4.2384696e+01   9.4462086e-24   8.4437135e-24   8.4397458e-24
   4.2482435e+01   9.4110793e-24   8.4261709e-24   8.4036434e-24
   4.2580400e+01   9.3762988e-24   8.4088514e-24   8.3678534e-24
   4.2678591e+01   9.3418643e-24   8.3917522e-24   8.3323733e-24
   4.2777008e+01   9.3077729e-24   8.3748703e-24   8.2972006e-24
   4.2875652e+01   9.2740220e-24   8.3582026e-24   8.2623328e-24
   4.2974524e+01   9.2406089e-24   8.3417462e-24   8.2277675e-24
   4.3073623e+01   9.2075307e-24   8.3254983e-24   8.1935023e-24
   4.3172951e+01   9.1747848e-24   8.3094560e-24   8.1595348e-24
   4.3272508e+01   9.1423686e-24   8.2936164e-24   8.1258625e-24
   4.3372295e+01   9.1102793e-24   8.2779768e-24   8.0924832e-24
   4.3472312e+01   9.0785144e-24   8.2625344e-24   8.0593944e-24
   4.3572559e+01   9.0470713e-24   8.2472865e-24   8.0265939e-24
   4.3673038e+01   9.0159473e-24   8.2322304e-24   7.9940793e-24
   4.3773748e+01   8.9851399e-24   8.2173634e-24   7.9618484e-24
   4.3874691e+01   8.9546465e-24   8.2026829e-24   7.9298989e-24
   4.3975866e+01   8.9244646e-24   8.1881864e-24   7.8982285e-24
   4.4077275e+01   8.8945917e-24   8.1738713e-24   7.8668350e-24
   4.4178918e+01   8.8650252e-24   8.1597349e-24   7.8357162e-24
   4.4280795e+01   8.8357628e-24   8.1457750e-24   7.8048699e-24
   4.4382906e+01   8.8068019e-24   8.1319889e-24   7.7742939e-24
   4.4485254e+01   8.7781401e-24   8.1183742e-24   7.7439860e-24
   4.4587837e+01   8.7497749e-24   8.1049286e-24   7.7139441e-24
   4.4690657e+01   8.7217041e-24   8.0916497e-24   7.6841661e-24
   4.4793714e+01   8.6939250e-24   8.0785350e-24   7.6546499e-24
   4.4897009e+01   8.6664355e-24   8.0655824e-24   7.6253933e-24
   4.5000541e+01   8.6392332e-24   8.0527896e-24   7.5963943e-24
   4.5104313e+01   8.6123157e-24   8.0401542e-24   7.5676508e-24
   4.5208324e+01   8.5856806e-24   8.0276741e-24   7.5391607e-24
   4.5312575e+01   8.5593258e-24   8.0153470e-24   7.5109221e-24
   4.5417066e+01   8.5332488e-24   8.0031708e-24   7.4829329e-24
   4.5521798e+01   8.5074475e-24   7.9911434e-24   7.4551912e-24
   4.5626772e+01   8.4819196e-24   7.9792626e-24   7.4276948e-24
   4.5731987e+01   8.4566628e-24   7.9675264e-24   7.4004420e-24
   4.5837446e+01   8.4316750e-24   7.9559326e-24   7.3734306e-24
   4.5943147e+01   8.4069540e-24   7.9444794e-24   7.3466588e-24
   4.6049092e+01   8.3824974e-24   7.9331646e-24   7.3201246e-24
   4.6155282e+01   8.3583033e-24   7.9219864e-24   7.2938262e-24
   4.6261716e+01   8.3343695e-24   7.9109427e-24   7.2677616e-24
   4.6368396e+01   8.3106937e-24   7.9000316e-24   7.2419289e-24
   4.6475322e+01   8.2872739e-24   7.8892512e-24   7.2163263e-24
   4.6582494e+01   8.2641080e-24   7.8785998e-24   7.1909520e-24
   4.6689914e+01   8.2411939e-24   7.8680753e-24   7.1658040e-24
   4.6797581e+01   8.2185296e-24   7.8576761e-24   7.1408806e-24
   4.6905497e+01   8.1961129e-24   7.8474002e-24   7.1161800e-24
   4.7013661e+01   8.1739418e-24   7.8372460e-24   7.0917003e-24
   4.7122075e+01   8.1520144e-24   7.8272116e-24   7.0674397e-24
   4.7230739e+01   8.1303286e-24   7.8172955e-24   7.0433966e-24
   4.7339654e+01   8.1088824e-24   7.8074957e-24   7.0195690e-24
   4.7448819e+01   8.0876738e-24   7.7978108e-24   6.9959554e-24
   4.7558236e+01   8.0667010e-24   7.7882390e-24   6.9725538e-24
   4.7667906e+01   8.0459618e-24   7.7787787e-24   6.9493628e-24
   4.7777829e+01   8.0254544e-24   7.7694283e-24   6.9263804e-24
   4.7888005e+01   8.0051770e-24   7.7601862e-24   6.9036050e-24
   4.7998435e+01   7.9851275e-24   7.7510509e-24   6.8810349e-24
   4.8109120e+01   7.9653041e-24   7.7420207e-24   6.8586686e-24
   4.8220060e+01   7.9457050e-24   7.7330942e-24   6.8365042e-24
   4.8331255e+01   7.9263282e-24   7.7242700e-24   6.8145401e-24
   4.8442708e+01   7.9071719e-24   7.7155464e-24   6.7927748e-24
   4.8554417e+01   7.8882344e-24   7.7069221e-24   6.7712065e-24
   4.8666384e+01   7.8695137e-24   7.6983956e-24   6.7498338e-24
   4.8778609e+01   7.8510081e-24   7.6899654e-24   6.7286548e-24
   4.8891093e+01   7.8327159e-24   7.6816303e-24   6.7076682e-24
   4.9003836e+01   7.8146352e-24   7.6733888e-24   6.6868723e-24
   4.9116839e+01   7.7967642e-24   7.6652396e-24   6.6662654e-24
   4.9230103e+01   7.7791013e-24   7.6571813e-24   6.6458462e-24
